clip_id,remap_chrom,remap_pos,remap_mapq,remap_cigar,clip_length
sample1|NB501618:163:HWFCNAFXX:1:11305:1497:11984|right|1:91852829|clip=33,11,69457916,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:11405:11869:7236|right|2:42522561|clip=35,2,29446360,59,35M,35
sample1|NB501618:163:HWFCNAFXX:4:11405:11869:7236|right|2:42522561|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:11410:23277:1920|right|2:42522561|clip=35,2,29446360,60,35M,35
sample1|NB501618:163:HWFCNAFXX:4:11410:23277:1920|right|2:42522561|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:21402:21075:12068|right|2:42522561|clip=35,2,29446360,60,35M,35
sample1|NB501618:163:HWFCNAFXX:4:21402:21075:12068|right|2:42522561|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:21508:24786:7797|right|2:42522561|clip=34,2,29446361,60,34M,34
sample1|NB501618:163:HWFCNAFXX:4:21510:8695:8258|right|2:42522561|clip=35,2,29446360,60,35M,35
sample1|NB501618:163:HWFCNAFXX:4:21510:8695:8258|right|2:42522561|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:21508:24786:7797|right|2:42522562|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:1:21101:6938:12502|right|2:42522563|clip=36,2,29446359,60,36M,36
sample1|NB501618:163:HWFCNAFXX:1:21101:6938:12502|right|2:42522563|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:1:21301:21025:2433|right|2:42522563|clip=36,2,29446359,60,36M,36
sample1|NB501618:163:HWFCNAFXX:1:21301:21025:2433|right|2:42522563|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:3:11408:10016:10741|right|2:42522563|clip=36,2,29446359,60,36M,36
sample1|NB501618:163:HWFCNAFXX:3:11408:10016:10741|right|2:42522563|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:3:21602:10751:7217|right|2:42522563|clip=33,2,29446362,60,33M,33
sample1|NB501618:163:HWFCNAFXX:3:21602:10751:7217|right|2:42522563|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:21405:14406:2648|right|2:42522563|clip=36,2,29446359,60,36M,36
sample1|NB501618:163:HWFCNAFXX:4:21405:14406:2648|right|2:42522563|clip=47,2,29446348,60,47M,47
sample1|NB501618:163:HWFCNAFXX:4:21501:5276:8402|right|2:42522567|clip=41,2,29446354,60,41M,41
sample1|NB501618:163:HWFCNAFXX:1:11110:11698:4745|right|2:42580418|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:1:11110:11698:4745|right|2:42580418|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21501:21234:14610|right|2:42580418|clip=33,2,43725970,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:21501:21234:14610|right|2:42580418|clip=31,2,43725972,60,31M,31
sample1|NB501618:163:HWFCNAFXX:4:21504:11070:15578|right|2:43514093|clip=42,2,43506906,60,42M,42
sample1|NB501618:163:HWFCNAFXX:1:11102:17549:20102|left|2:43625105|clip=39,2,43755085,60,39M,39
sample1|NB501618:163:HWFCNAFXX:1:21309:21273:16164|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:2:11311:10262:17380|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:2:11311:17601:4768|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:2:21302:8866:14881|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:3:11512:15577:13048|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21407:17782:9942|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21501:17690:11038|right|2:43625159|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:3:21401:21890:19848|right|2:43625175|clip=39,2,43625112,60,39M,39
sample1|NB501618:163:HWFCNAFXX:3:11611:18326:4752|right|2:43655353|clip=41,2,43571263,60,41M,41
sample1|NB501618:163:HWFCNAFXX:1:21104:1813:17388|right|2:43655359|clip=38,2,43625113,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11504:21175:17776|right|2:43655366|clip=32,2,43625113,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:11504:21175:17776|right|2:43655366|clip=38,2,43625113,60,38M,38
sample1|NB501618:163:HWFCNAFXX:2:21203:24286:4509|left|2:43712368|clip=41,2,43755083,60,41M,41
sample1|NB501618:163:HWFCNAFXX:3:11405:18383:15344|right|2:43712383|clip=39,2,43625112,60,39M,39
sample1|NB501618:163:HWFCNAFXX:3:11405:18383:15344|right|2:43712383|clip=39,2,43625112,60,39M,39
sample1|NB501618:163:HWFCNAFXX:2:21306:20151:4620|right|2:43739888|clip=35,2,43625113,60,35M,35
sample1|NB501618:163:HWFCNAFXX:3:21605:21259:4974|right|2:43755018|clip=38,2,43625113,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:21407:9030:14081|right|2:43755030|clip=50,2,43732764,60,50M,50
sample1|NB501618:163:HWFCNAFXX:4:11404:2671:17232|right|2:43779360|clip=32,2,43725972,60,32M,32
sample1|NB501618:163:HWFCNAFXX:2:11212:9594:10822|right|2:43793852|clip=41,2,43571263,60,41M,41
sample1|NB501618:163:HWFCNAFXX:3:11404:26312:16374|right|3:12211348|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:11408:15148:2904|right|3:12211348|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:11505:8524:4814|right|3:12211397|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:11505:8524:4814|right|3:12211397|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:11405:23105:8258|left|3:12353876|clip=43,3,12458609,60,43M,43
sample1|NB501618:163:HWFCNAFXX:4:21502:19284:17123|left|3:12353876|clip=44,3,12458608,60,44M,44
sample1|NB501618:163:HWFCNAFXX:2:21311:14120:8794|left|3:12353878|clip=37,3,12447544,60,37M,37
sample1|NB501618:163:HWFCNAFXX:2:21311:14120:8794|left|3:12353878|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:2:21312:7901:19755|left|3:12353878|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:3:11603:21245:10191|left|3:12353878|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:3:11603:21245:10191|left|3:12353878|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:3:21607:19451:13558|left|3:12353878|clip=45,3,12447536,60,45M,45
sample1|NB501618:163:HWFCNAFXX:1:11111:14998:17263|left|3:12421202|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11612:24078:16508|left|3:12421202|clip=38,3,12447543,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11604:3116:14831|left|3:12421306|clip=36,3,12422908,60,36M,36
sample1|NB501618:163:HWFCNAFXX:1:21111:24983:9339|right|3:12434132|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:1:21205:11841:10220|right|3:12434132|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:21402:8072:17780|right|3:12434132|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:2:11104:2215:14754|right|3:12434134|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:21509:7480:15577|right|3:12458534|clip=31,3,12421203,60,31M,31
sample1|NB501618:163:HWFCNAFXX:1:21304:5206:16790|right|3:12458547|clip=44,3,12447381,60,44M,44
sample1|NB501618:163:HWFCNAFXX:2:21212:10478:3506|left|3:12625952|clip=44,3,12641273,60,35M9S,44
sample1|NB501618:163:HWFCNAFXX:2:21212:22951:11371|right|3:12632446|clip=39,3,12632297,60,39M,39
sample1|NB501618:163:HWFCNAFXX:3:21502:1746:5780|right|3:12632446|clip=37,M,7904,27,37M,37
sample1|NB501618:163:HWFCNAFXX:4:11411:15979:14160|right|3:12632446|clip=50,3,12645706,60,50M,50
sample1|NB501618:163:HWFCNAFXX:3:21502:1746:5780|right|3:12632457|clip=37,M,7904,27,37M,37
sample1|NB501618:163:HWFCNAFXX:3:11501:3318:16151|right|3:12633237|clip=32,3,12641741,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:11512:6195:15366|left|3:12641189|clip=34,3,12645755,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:11301:3853:1708|right|3:12641249|clip=30,3,12633259,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:11407:14260:6630|left|3:12645760|clip=32,3,12641741,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:11505:26309:14029|left|3:12645760|clip=32,3,12641741,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21607:13921:4332|right|3:12645785|clip=36,3,12650348,60,36M,36
sample1|NB501618:163:HWFCNAFXX:4:21501:15799:12637|left|3:12650281|clip=36,3,12647727,60,36M,36
sample1|NB501618:163:HWFCNAFXX:2:21208:10750:13524|right|3:12650317|clip=42,Un_gl000220,153687,0,42M,42
sample1|NB501618:163:HWFCNAFXX:4:21604:10053:15005|left|3:12705311|clip=31,3,12650803,60,31M,31
sample1|NB501618:163:HWFCNAFXX:4:21604:10053:15005|left|3:12705311|clip=31,3,12650803,60,31M,31
sample1|NB501618:163:HWFCNAFXX:1:11108:5517:9561|left|3:41265506|clip=34,3,41280807,60,34M,34
sample1|NB501618:163:HWFCNAFXX:4:21502:4969:4784|left|3:41266049|clip=35,6,43413439,60,35M,35
sample1|NB501618:163:HWFCNAFXX:2:11307:5380:11801|right|3:41266067|clip=33,3,41266212,60,33M,33
sample1|NB501618:163:HWFCNAFXX:2:11307:5380:11801|right|3:41266077|clip=33,3,41266212,60,33M,33
sample1|NB501618:163:HWFCNAFXX:3:11512:2202:13957|left|3:128514211|clip=51,3,128525364,60,51M,51
sample1|NB501618:163:HWFCNAFXX:4:11602:4290:13928|left|3:128514211|clip=51,3,128525364,60,51M,51
sample1|NB501618:163:HWFCNAFXX:1:21308:17073:7557|left|3:128525298|clip=38,3,128516851,60,38M,38
sample1|NB501618:163:HWFCNAFXX:3:11506:24901:4572|right|3:128525363|clip=50,12,20704412,0,50M,50
sample1|NB501618:163:HWFCNAFXX:4:21405:3201:11776|right|3:128525389|clip=32,Un_gl000220,161166,0,32M,32
sample1|NB501618:163:HWFCNAFXX:3:21610:14131:18518|right|3:128525410|clip=33,3,128514212,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:21402:17360:9900|right|3:128532277|clip=32,12,96665264,0,32M,32
sample1|NB501618:163:HWFCNAFXX:3:21407:5853:10310|left|3:128532352|clip=36,3,128526387,60,36M,36
sample1|NB501618:163:HWFCNAFXX:1:11312:25988:19674|right|3:180949543|clip=32,19,41759506,60,32M,32
sample1|NB501618:163:HWFCNAFXX:1:11312:25988:19674|right|3:180949543|clip=32,19,41759506,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:11601:22007:9843|left|4:1803715|clip=33,4,1806053,60,3S30M,33
sample1|NB501618:163:HWFCNAFXX:2:21304:10393:13355|left|4:1804766|clip=37,4,1806546,60,5S32M,37
sample1|NB501618:163:HWFCNAFXX:3:11404:17873:2324|left|4:1806623|clip=34,4,1803102,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:11107:23629:6231|right|4:25665838|clip=37,6,117641157,60,37M,37
sample1|NB501618:163:HWFCNAFXX:3:21503:26281:4159|right|4:25665842|clip=41,6,117650567,60,10M2D31M,41
sample1|NB501618:163:HWFCNAFXX:4:11601:2437:18253|right|4:25665842|clip=41,6,117650572,60,3S38M,41
sample1|NB501618:163:HWFCNAFXX:1:11303:6685:8360|right|4:25665843|clip=42,6,117650568,60,42M,42
sample1|NB501618:163:HWFCNAFXX:1:11308:22864:8592|right|4:25665843|clip=42,6,117650567,60,9M1D33M,42
sample1|NB501618:163:HWFCNAFXX:1:21302:13543:20188|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11305:23706:17298|right|4:25665843|clip=42,6,117650567,60,7M1D35M,42
sample1|NB501618:163:HWFCNAFXX:2:11311:21084:10225|right|4:25665843|clip=42,6,117650567,60,26M1D16M,42
sample1|NB501618:163:HWFCNAFXX:2:11312:5902:5567|right|4:25665843|clip=42,6,117650567,60,7M1D35M,42
sample1|NB501618:163:HWFCNAFXX:2:21303:23716:15124|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11405:13020:8102|right|4:25665843|clip=42,6,117650567,60,14M1D28M,42
sample1|NB501618:163:HWFCNAFXX:3:11406:2523:14920|right|4:25665843|clip=42,6,117650568,60,42M,42
sample1|NB501618:163:HWFCNAFXX:3:11603:2377:7440|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11611:21293:5743|right|4:25665843|clip=42,6,117650567,60,33M1D9M,42
sample1|NB501618:163:HWFCNAFXX:3:21604:15879:14963|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21604:23139:4776|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21610:5963:8476|right|4:25665843|clip=42,6,117650567,60,7M1D35M,42
sample1|NB501618:163:HWFCNAFXX:4:11507:19432:7091|right|4:25665843|clip=42,6,117650567,60,9M1D33M,42
sample1|NB501618:163:HWFCNAFXX:4:11601:7051:12189|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:4:21506:9857:15295|right|4:25665843|clip=42,6,117650567,60,21M1D21M,42
sample1|NB501618:163:HWFCNAFXX:4:21608:3146:1277|right|4:25665843|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21305:11485:3674|right|4:25665844|clip=42,6,117650567,60,30M1D12M,42
sample1|NB501618:163:HWFCNAFXX:3:11409:2070:11044|right|4:25665844|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11603:9075:17672|right|4:25665844|clip=42,6,117650568,60,42M,42
sample1|NB501618:163:HWFCNAFXX:4:11602:25009:14428|right|4:25665844|clip=42,6,117650567,60,33M1D9M,42
sample1|NB501618:163:HWFCNAFXX:4:21505:6842:17402|right|4:25665844|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:4:21606:24870:19102|right|4:25665844|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11101:7375:7262|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11102:10391:5260|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11103:14443:15156|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11105:14564:1388|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11105:15520:6181|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11106:12855:8870|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11108:19353:16838|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11109:24143:10677|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11201:18688:12478|right|4:25665845|clip=45,6,117650567,60,45M,45
sample1|NB501618:163:HWFCNAFXX:1:11210:9088:10474|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11302:19071:4738|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11302:9029:5887|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11303:24154:2715|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11304:10575:2119|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11305:19877:17421|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11306:18477:5368|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11311:9806:18735|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21101:1790:5139|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21104:16634:13608|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21110:16557:17764|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21208:15979:8131|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21208:21841:5912|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21305:5050:1687|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21306:12079:7033|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21306:26259:15417|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21307:21635:2221|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21307:3709:18886|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21312:19324:19476|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11102:2523:12773|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11208:11923:14751|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11208:18919:16384|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11210:25439:14851|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11301:13601:3319|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11302:6641:7102|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11302:8661:17187|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11304:25613:9835|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11304:3081:6942|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11304:8111:17050|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11305:14604:18130|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11305:18573:1461|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11305:8973:15088|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11308:18682:13785|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11308:3129:6775|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11309:12413:16008|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11309:17659:9921|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:11312:24947:14826|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21112:25206:11886|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21203:16679:8036|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21206:13419:15010|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21207:3442:4716|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21303:10152:3438|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21304:12941:18506|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21304:14891:3334|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21305:11495:3610|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21305:1298:16703|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21306:9426:16204|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21311:2427:7749|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21312:21309:10288|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:2:21312:7209:10036|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11401:10520:5194|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11401:17794:8313|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11401:9571:16859|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11402:2339:7863|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11402:26064:7011|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11403:24258:12278|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11403:7656:9170|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11405:5859:6694|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11407:1084:14994|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11408:15641:5747|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11409:15645:13711|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11411:17951:7133|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11411:3230:19961|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11412:7078:14324|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11502:4243:8577|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11504:16348:6546|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11505:16369:15165|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11505:17287:18235|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11507:9124:12096|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11601:18443:8802|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11602:19478:10630|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11603:19177:1210|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11604:16511:11999|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11605:24363:5216|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11606:15160:2688|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11607:14897:15147|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11608:16930:1925|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11609:14994:13308|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11609:23844:14487|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11609:26812:6106|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11609:8781:18110|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11611:22008:17668|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11612:10177:5914|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11612:11531:1079|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11612:19186:11127|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11612:6226:7748|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21401:4801:14097|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21401:5376:10982|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21402:5532:2071|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21403:21891:10848|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21405:17898:16970|right|4:25665845|clip=43,6,117650567,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21406:22633:4165|right|4:25665845|clip=43,6,117650567,60,43M,43
